time x1 x2 x3
0 0.0 0.0 0.0
1 0.05526373269800231 0.1103585564628886 0.11055481920136881
2 0.1103585564628886 0.21936893741831573 0.21975424244305955
3 0.16511607861743602 0.3256994371030534 0.32625949084478323
4 0.21936893741831573 0.42805108804266473 0.4287648159605561
5 0.2729513135831308 0.5251735296546294 0.5260135081823207
6 0.3256994371030534 0.6158802830540943 0.6168133039301308
7 0.3774520877920292 0.6990632454603236 0.7000510027376002
8 0.42805108804266473 0.773706227135534 0.7747061150279606
9 0.47734178628272955 0.8388973654845288 0.8398633732597455
10 0.5251735296546294 0.8938402646605101 0.8947239530561525
11 0.5714001244731464 0.9378637245920737 0.9386152667476544
12 0.6158802830540943 0.970429940578472 0.9709992092595725
13 0.6584780555481968 0.9911410732842627 0.9914787552504867
14 0.6990632454603236 0.9997441088721805 0.9998028266209285
15 0.7375118075840853 0.9961339499012912 0.9958693707169742
16 0.773706227135534 0.980354699231025 0.9797266114901286
17 0.8075358789271782 0.9525991212465059 0.951572458274351
18 0.8388973654845288 0.9132062869870216 0.9117520794285828
19 0.86769483307175 0.8626574319454992 0.860753670591787
20 0.8938402646605101 0.8015700771414356 0.7992024694314545
21 0.9172537489465973 0.7306904852861424 0.7278530902644348
22 0.9378637245920737 0.6508845441982086 0.6475802725272095
23 0.955607198946464 0.563127188840296 0.559368156518854
24 0.970429940578472 0.4684904912010677 0.4642982178954813
25 0.9822866450297725 0.3681305635200591 0.3635360088386054
26 0.9911410732842627 0.26327343484990395 0.25831686844995416
27 0.9969661625295554 0.15520007349235224 0.14993077756251028
28 0.9997441088721805 0.045230738278808066 0.03970654364694999
29 0.9994664217536815 -0.06529115013483479 -0.07100449029434079
30 0.9961339499012912 -0.1750154209256391 -0.180845013117625
31 0.9897568787338684 -0.2826016472232708 -0.2884683860972552
32 0.980354699231025 -0.3867355211943953 -0.39255515264185614
33 0.9679561483605924 -0.48614491004854565 -0.4918292147590503
34 0.9525991212465059 -0.5796153968201474 -0.5850734779461604
35 0.9343305553455573 -0.6660051160755186 -0.6711447727013956
36 0.9132062869870216 -0.7442587033070995 -0.7489878697186237
37 0.8892908807136304 -0.8134201876046313 -0.8176484169402124
38 0.8626574319454992 -0.8726446701022879 -0.8762846398603936
39 0.8333873435701449 -0.9212086455341035 -0.9241776616340802
40 0.8015700771414356 -0.9585188408062587 -0.9607403164671635
41 0.7673028794479024 -0.9841194626114041 -0.9855243482366284
42 0.7306904852861424 -0.9976977655458328 -0.9982259060857909
43 0.6918447973477543 -0.9990878727076007 -0.998689269618971
44 0.6508845441982086 -0.988272802101942 -0.9869087580249181
45 0.6079349173930138 -0.9653846740987608 -0.9630287997232421
46 0.563127188840296 -0.9307030974078357 -0.9273421616799895
47 0.5165983095792929 -0.884651753289174 -0.8802863601008553
48 0.4684904912010677 -0.8277932197269066 -0.8224382965067365
49 0.41895077119078616 -0.7608220987962656 -0.7545071849530409
50 0.3681305635200591 -0.6845565311819419 -0.6773258571046518
51 0.3161851958629198 -0.5999282015091764 -0.591840551765847
52 0.26327343484990395 -0.5079709565856748 -0.4990993140449727
53 0.20955700081124806 -0.40980817559754756 -0.40023914637946706
54 0.15520007349235224 -0.3066390465490054 -0.2964720689489541
55 0.10036879025225261 -0.1997239165972373 -0.18907026037498115
56 0.045230738278808066 -0.09036889524745764 -0.07935046088158243
57 -0.010045557627387977 0.020090101499552284 0.03134217086693119
58 -0.06529115013483479 0.13030367112561922 0.14165054933668722
59 -0.12033718575437721 0.23892540932896408 0.2502222999177266
60 -0.1750154209256391 0.34462835813081905 0.35572633896181177
61 -0.22915873623926267 0.4461212164195313 0.45686919279422733
62 -0.2826016472232708 0.5421641148989379 0.5524108556293805
63 -0.33518081013238576 0.631583762729202 0.641179991973051
64 -0.3867355211943953 0.7132877808238766 0.7220882971306674
65 -0.43710820778766324 0.7862780467030467 0.7941438397625811
66 -0.48614491004854565 0.8496628878775528 0.856463222907346
67 -0.533695751436714 0.9026679748059921 0.9082824143795338
68 -0.5796153968201474 0.9446457803526518 0.9489661137620073
69 -0.6237634966796919 0.9750834901866011 0.9780155411538437
