time real imag
0 0.0 0.0
1 0.05526373269800231 0.1103585564628886
2 0.1103585564628886 0.21936893741831573
3 0.16511607861743602 0.3256994371030534
4 0.21936893741831573 0.42805108804266473
5 0.2729513135831308 0.5251735296546294
6 0.3256994371030534 0.6158802830540943
7 0.3774520877920292 0.6990632454603236
8 0.42805108804266473 0.773706227135534
9 0.47734178628272955 0.8388973654845288
10 0.5251735296546294 0.8938402646605101
11 0.5714001244731464 0.9378637245920737
12 0.6158802830540943 0.970429940578472
13 0.6584780555481968 0.9911410732842627
14 0.6990632454603236 0.9997441088721805
15 0.7375118075840853 0.9961339499012912
16 0.773706227135534 0.980354699231025
17 0.8075358789271782 0.9525991212465059
18 0.8388973654845288 0.9132062869870216
19 0.86769483307175 0.8626574319454992
20 0.8938402646605101 0.8015700771414356
21 0.9172537489465973 0.7306904852861424
22 0.9378637245920737 0.6508845441982086
23 0.955607198946464 0.563127188840296
24 0.970429940578472 0.4684904912010677
25 0.9822866450297725 0.3681305635200591
26 0.9911410732842627 0.26327343484990395
27 0.9969661625295554 0.15520007349235224
28 0.9997441088721805 0.045230738278808066
29 0.9994664217536815 -0.06529115013483479
30 0.9961339499012912 -0.1750154209256391
31 0.9897568787338684 -0.2826016472232708
32 0.980354699231025 -0.3867355211943953
33 0.9679561483605924 -0.48614491004854565
34 0.9525991212465059 -0.5796153968201474
35 0.9343305553455573 -0.6660051160755186
36 0.9132062869870216 -0.7442587033070995
37 0.8892908807136304 -0.8134201876046313
38 0.8626574319454992 -0.8726446701022879
39 0.8333873435701449 -0.9212086455341035
40 0.8015700771414356 -0.9585188408062587
41 0.7673028794479024 -0.9841194626114041
42 0.7306904852861424 -0.9976977655458328
43 0.6918447973477543 -0.9990878727076007
44 0.6508845441982086 -0.988272802101942
45 0.6079349173930138 -0.9653846740987608
46 0.563127188840296 -0.9307030974078357
47 0.5165983095792929 -0.884651753289174
48 0.4684904912010677 -0.8277932197269066
49 0.41895077119078616 -0.7608220987962656
50 0.3681305635200591 -0.6845565311819419
51 0.3161851958629198 -0.5999282015091764
52 0.26327343484990395 -0.5079709565856748
53 0.20955700081124806 -0.40980817559754756
54 0.15520007349235224 -0.3066390465490054
55 0.10036879025225261 -0.1997239165972373
56 0.045230738278808066 -0.09036889524745764
57 -0.010045557627387977 0.020090101499552284
58 -0.06529115013483479 0.13030367112561922
59 -0.12033718575437721 0.23892540932896408
60 -0.1750154209256391 0.34462835813081905
61 -0.22915873623926267 0.4461212164195313
62 -0.2826016472232708 0.5421641148989379
63 -0.33518081013238576 0.631583762729202
64 -0.3867355211943953 0.7132877808238766
65 -0.43710820778766324 0.7862780467030467
66 -0.48614491004854565 0.8496628878775528
67 -0.533695751436714 0.9026679748059921
68 -0.5796153968201474 0.9446457803526518
69 -0.6237634966796919 0.9750834901866011
70 -0.6660051160755186 0.9936092674859702
71 -0.7062111470643722 0.9999967954157786
72 -0.7442587033070995 0.99416804188695
73 -0.7800314956603718 0.9761942128213313
74 -0.8134201876046313 0.9462948822773207
75 -0.8443227294219319 0.9048353100627754
76 -0.8726446701022879 0.8523219796040913
77 -0.8982994460252104 0.7893964105822848
78 -0.9212086455341035 0.7168273219228978
79 -0.9413022485948757 0.6355012408791391
80 -0.9585188408062587 0.5464116729307416
81 -0.9728058011077431 0.4506469648024871
82 -0.9841194626114041 0.34937700887169487
83 -0.9924252460660601 0.2438389513878601
84 -0.9976977655458328 0.13532207909742777
85 -0.9999209060400872 0.025152068903555463
86 -0.9990878727076007 -0.08532520702796863
87 -0.9952012116444217 -0.19476012287459368
88 -0.988272802101942 -0.3018157866187485
89 -0.9783238201789675 -0.4051843719493573
90 -0.9653846740987608 -0.5036030950873414
91 -0.949494911268874 -0.5958696413571275
92 -0.9307030974078357 -0.6808568530481974
93 -0.9090666681081332 -0.7575264991350507
94 -0.884651753289174 -0.8249419586402729
95 -0.8575329750767688 -0.8822796626966913
96 -0.8277932197269066 -0.9288391555286896
97 -0.795523384290908 -0.9640516514445402
98 -0.7608220987962656 -0.9874869833047665
99 -0.723795424792291 -0.9988588575818356
100 -0.6845565311819419 -0.9980283518136781
101 -0.6432253483306294 -0.9850056117250238
102 -0.5999282015091764 -0.9599497272839751
103 -0.5547974247912985 -0.9231667892079533
104 -0.5079709565856748 -0.8751061496613561
105 -0.4595919180388539 -0.8163549328254577
106 -0.40980817559754756 -0.7476308624011678
